,name,description,discovery date
1799,Kepler-582 b,"Kepler-580 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 7.13 Earths, it takes 8.2 days to complete one orbit of its star, and is 0.0683 AU from its star. Its discovery was announced in 2016.",2016
1800,Kepler-583 b,"Kepler-581 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.41 Earths, it takes 40.6 days to complete one orbit of its star, and is 0.2259 AU from its star. Its discovery was announced in 2016.",2016
1801,Kepler-584 b,"Kepler-582 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 13.1 Earths, it takes 18.5 days to complete one orbit of its star, and is 0.1254 AU from its star. Its discovery was announced in 2016.",2016
1802,Kepler-585 b,"Kepler-583 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.82 Earths, it takes 6.5 days to complete one orbit of its star, and is 0.0689 AU from its star. Its discovery was announced in 2016.",2016
1803,Kepler-586 b,"Kepler-584 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 16.5 Earths, it takes 35.2 days to complete one orbit of its star, and is 0.2281 AU from its star. Its discovery was announced in 2016.",2016
1804,Kepler-587 b,"Kepler-585 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.4 Earths, it takes 2.8 days to complete one orbit of its star, and is 0.0375 AU from its star. Its discovery was announced in 2016.",2016
1805,Kepler-588 b,"Kepler-586 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.2 Earths, it takes 2.1 days to complete one orbit of its star, and is 0.0331 AU from its star. Its discovery was announced in 2016.",2016
1806,Kepler-589 b,"Kepler-587 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.6 Earths, it takes 10.9 days to complete one orbit of its star, and is 0.0952 AU from its star. Its discovery was announced in 2016.",2012
1807,Kepler-58 b,"Kepler-588 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.41 Earths, it takes 4.2 days to complete one orbit of its star, and is 0.052 AU from its star. Its discovery was announced in 2016.",2012
1808,Kepler-58 c,"Kepler-589 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.77 Earths, it takes 16.5 days to complete one orbit of its star, and is 0.1196 AU from its star. Its discovery was announced in 2016.",2014
1809,Kepler-58 d,"Kepler-58 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 35.5 Earths, it takes 10.2 days to complete one orbit of its star, and is 0.0927 AU from its star. Its discovery was announced in 2012.",2016
1810,Kepler-590 b,"Kepler-58 c is a gas giant exoplanet that orbits a G-type star. Its mass is 0.16676 Jupiters, it takes 15.6 days to complete one orbit of its star, and is 0.1228 AU from its star. Its discovery was announced in 2012.",2016
1811,Kepler-591 b,"Kepler-58 d is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.96 Earths, it takes 40.1 days to complete one orbit of its star, and is 0.236 AU from its star. Its discovery was announced in 2014.",2016
1812,Kepler-592 b,"Kepler-590 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 15.2 Earths, it takes 5.9 days to complete one orbit of its star, and is 0.0647 AU from its star. Its discovery was announced in 2016.",2016
1813,Kepler-593 b,"Kepler-591 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 11.4 Earths, it takes 81.2 days to complete one orbit of its star, and is 0.3554 AU from its star. Its discovery was announced in 2016.",2016
1814,Kepler-594 b,"Kepler-592 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.3 Earths, it takes 2.8 days to complete one orbit of its star, and is 0.0397 AU from its star. Its discovery was announced in 2016.",2016
1815,Kepler-595 b,"Kepler-593 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 8.6 Earths, it takes 21.2 days to complete one orbit of its star, and is 0.1508 AU from its star. Its discovery was announced in 2016.",2016
1816,Kepler-596 b,"Kepler-594 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.39 Earths, it takes 13.6 days to complete one orbit of its star, and is 0.1089 AU from its star. Its discovery was announced in 2016.",2016
1817,Kepler-597 b,"Kepler-595 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 17.4 Earths, it takes 25.3 days to complete one orbit of its star, and is 0.1582 AU from its star. Its discovery was announced in 2016.",2016
1818,Kepler-598 b,"Kepler-596 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 11.8 Earths, it takes 21.3 days to complete one orbit of its star, and is 0.156 AU from its star. Its discovery was announced in 2016.",2020
1819,Kepler-598 c,"Kepler-597 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.21 Earths, it takes 13 days to complete one orbit of its star, and is 0.1056 AU from its star. Its discovery was announced in 2016.",2016
1820,Kepler-599 b,"Kepler-598 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.86 Earths, it takes 3.7 days to complete one orbit of its star, and is 0.0438 AU from its star. Its discovery was announced in 2016.",2012
1821,Kepler-59 b,"Kepler-598 c is a Neptune-like exoplanet that orbits a K-type star. Its mass is 9.4 Earths, it takes 86.5 days to complete one orbit of its star, and is 0.3576 AU from its star. Its discovery was announced in 2020.",2012
1822,Kepler-59 c,"Kepler-599 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 8.45 Earths, it takes 15.7 days to complete one orbit of its star, and is 0.1128 AU from its star. Its discovery was announced in 2016.",2009
1823,Kepler-5 b,"Kepler-59 b is a super Earth exoplanet that orbits an F-type star. Its mass is 1.37 Earths, it takes 11.9 days to complete one orbit of its star, and is 0.104 AU from its star. Its discovery was announced in 2012.",2016
1824,Kepler-600 b,"Kepler-59 c is a super Earth exoplanet that orbits an F-type star. Its mass is 4.58 Earths, it takes 18 days to complete one orbit of its star, and is 0.1372 AU from its star. Its discovery was announced in 2012.",2016
1825,Kepler-601 b,"Kepler-5 b is a gas giant exoplanet that orbits an F-type star. Its mass is 2.111 Jupiters, it takes 3.5 days to complete one orbit of its star, and is 0.0538 AU from its star. Its discovery was announced in 2009.",2016
1826,Kepler-602 b,"Kepler-600 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 8.75 Earths, it takes 23.7 days to complete one orbit of its star, and is 0.1536 AU from its star. Its discovery was announced in 2016.",2016
1827,Kepler-603 b,"Kepler-601 b is a super Earth exoplanet that orbits a K-type star. Its mass is 4.27 Earths, it takes 5.4 days to complete one orbit of its star, and is 0.056 AU from its star. Its discovery was announced in 2016.",2016
1828,Kepler-603 c,"Kepler-602 b is a super Earth exoplanet that orbits an F-type star. Its mass is 5.02 Earths, it takes 15.3 days to complete one orbit of its star, and is 0.1224 AU from its star. Its discovery was announced in 2016.",2016
1829,Kepler-603 d,"Kepler-603 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.51 Earths, it takes 21.1 days to complete one orbit of its star, and is 0.1502 AU from its star. Its discovery was announced in 2016.",2016
1830,Kepler-604 b,"Kepler-603 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 34.5 Earths, it takes 127.9 days to complete one orbit of its star, and is 0.5001 AU from its star. Its discovery was announced in 2016.",2016
1831,Kepler-605 b,"Kepler-603 d is a super Earth exoplanet that orbits a G-type star. Its mass is 2.3 Earths, it takes 6.2 days to complete one orbit of its star, and is 0.0666 AU from its star. Its discovery was announced in 2016.",2016
1832,Kepler-605 c,"Kepler-604 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.22 Earths, it takes 25.9 days to complete one orbit of its star, and is 0.1735 AU from its star. Its discovery was announced in 2016.",2016
1833,Kepler-606 b,"Kepler-605 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.67 Earths, it takes 3.4 days to complete one orbit of its star, and is 0.042 AU from its star. Its discovery was announced in 2016.",2016
1834,Kepler-607 b,"Kepler-605 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.566 Earths, it takes 2.4 days to complete one orbit of its star, and is 0.033 AU from its star. Its discovery was announced in 2016.",2016
1835,Kepler-608 b,"Kepler-606 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 11 Earths, it takes 24.3 days to complete one orbit of its star, and is 0.17 AU from its star. Its discovery was announced in 2016.",2016
1836,Kepler-609 b,"Kepler-607 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.59 Earths, it takes 0.6 days to complete one orbit of its star, and is 0.0135 AU from its star. Its discovery was announced in 2016.",2012
1837,Kepler-60 b,"Kepler-608 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 12.9 Earths, it takes 6.4 days to complete one orbit of its star, and is 0.0685 AU from its star. Its discovery was announced in 2016.",2012
1838,Kepler-60 c,"Kepler-609 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 11.2 Earths, it takes 6.5 days to complete one orbit of its star, and is 0.0682 AU from its star. Its discovery was announced in 2016.",2012
1839,Kepler-60 d,"Kepler-60 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.19 Earths, it takes 7.1 days to complete one orbit of its star, and is 0.0719 AU from its star. Its discovery was announced in 2012.",2016
1840,Kepler-610 b,"Kepler-60 c is a super Earth exoplanet that orbits a G-type star. Its mass is 3.85 Earths, it takes 8.9 days to complete one orbit of its star, and is 0.0835 AU from its star. Its discovery was announced in 2012.",2016
1841,Kepler-610 c,"Kepler-60 d is a Neptune-like exoplanet that orbits a G-type star. Its mass is 4.16 Earths, it takes 11.9 days to complete one orbit of its star, and is 0.1012 AU from its star. Its discovery was announced in 2012.",2016
1842,Kepler-611 b,"Kepler-610 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 16.3 Earths, it takes 7 days to complete one orbit of its star, and is 0.0719 AU from its star. Its discovery was announced in 2016.",2016
1843,Kepler-612 b,"Kepler-610 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 10.9 Earths, it takes 151.9 days to complete one orbit of its star, and is 0.5594 AU from its star. Its discovery was announced in 2016.",2016
1844,Kepler-613 b,"Kepler-611 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.36 Earths, it takes 2.4 days to complete one orbit of its star, and is 0.0351 AU from its star. Its discovery was announced in 2016.",2016
1845,Kepler-614 b,"Kepler-612 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.45 Earths, it takes 3.7 days to complete one orbit of its star, and is 0.0452 AU from its star. Its discovery was announced in 2016.",2016
1846,Kepler-615 b,"Kepler-613 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.86 Earths, it takes 15.8 days to complete one orbit of its star, and is 0.1232 AU from its star. Its discovery was announced in 2016.",2016
1847,Kepler-616 b,"Kepler-614 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 6.3 Earths, it takes 14 days to complete one orbit of its star, and is 0.1027 AU from its star. Its discovery was announced in 2016.",2016
1848,Kepler-616 c,"Kepler-615 b is a super Earth exoplanet that orbits a K-type star. Its mass is 3.68 Earths, it takes 10.4 days to complete one orbit of its star, and is 0.085 AU from its star. Its discovery was announced in 2016.",2016
1849,Kepler-617 b,"Kepler-616 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.48 Earths, it takes 10 days to complete one orbit of its star, and is 0.0927 AU from its star. Its discovery was announced in 2016.",2016
1850,Kepler-618 b,"Kepler-616 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 11.5 Earths, it takes 90.4 days to complete one orbit of its star, and is 0.4024 AU from its star. Its discovery was announced in 2016.",2016
1851,Kepler-619 b,"Kepler-617 b is a super Earth exoplanet that orbits an M-type star. Its mass is 2.3 Earths, it takes 1.7 days to complete one orbit of its star, and is 0.0219 AU from its star. Its discovery was announced in 2016.",2016
1852,Kepler-619 c,"Kepler-618 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.27 Earths, it takes 3.6 days to complete one orbit of its star, and is 0.046 AU from its star. Its discovery was announced in 2016.",2013
1853,Kepler-61 b,"Kepler-619 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 10.1 Earths, it takes 5.4 days to complete one orbit of its star, and is 0.0611 AU from its star. Its discovery was announced in 2016.",2016
1854,Kepler-620 b,"Kepler-619 c is a super Earth exoplanet that orbits an F-type star. Its mass is 3.5 Earths, it takes 1.2 days to complete one orbit of its star, and is 0.0225 AU from its star. Its discovery was announced in 2016.",2016
1855,Kepler-621 b,"Kepler-61 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.27 Earths, it takes 59.9 days to complete one orbit of its star, and is 0.24861 AU from its star. Its discovery was announced in 2013.",2016
1856,Kepler-622 b,"Kepler-620 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 11 Earths, it takes 12.9 days to complete one orbit of its star, and is 0.1053 AU from its star. Its discovery was announced in 2016.",2016
1857,Kepler-623 b,"Kepler-621 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.9 Earths, it takes 2.6 days to complete one orbit of its star, and is 0.031 AU from its star. Its discovery was announced in 2016.",2016
