,Unnamed: 0,index,row,name,light years from earth,planet mass,stellar magnitude,discovery date,planet type,planet radius,orbital period,solar system name,planet discovery method,host temperature (Cº),host mass,host radius,Tª type,distance type,planet radius [0],indice masa
1465,1465,1465,2884,Kepler-359 c,4900.0,2.9 Earths,15.881,2014,Neptune-like,0.384 x Jupiter,57.7 days,Kepler-359,Transit,3073.333333333333,0.96,1.09,muy caliente,criogenia,0.384,2.9
1466,1466,1466,2885,Kepler-359 d,4900.0,2.7 Earths,15.881,2014,Neptune-like,0.358 x Jupiter,77.1 days,Kepler-359,Transit,3073.333333333333,0.96,1.09,muy caliente,criogenia,0.358,2.7
1467,1467,1467,2886,Kepler-35 b,5366.0,0.127 Jupiters,15.735,2011,Gas Giant,0.728 x Jupiter,131.5 days,Kepler-359,Transit,3073.333333333333,0.96,1.09,muy caliente,criogenia,0.728,0.127
1468,1468,1468,2887,Kepler-360 b,2931.0,3.36 Earths,14.813,2014,Super Earth,1.65 x Earth,3.3 days,Kepler-36,Transit,2923.8888888888887,1.03,1.63,muy caliente,criogenia,1.65,3.36
1469,1469,1469,2888,Kepler-360 c,2931.0,5.06 Earths,14.813,2014,Neptune-like,2.1 x Earth,7.2 days,Kepler-36,Transit,2923.8888888888887,1.03,1.63,muy caliente,criogenia,2.1,5.06
1470,1470,1470,2889,Kepler-361 b,3118.0,2.7 Earths,13.545,2014,Super Earth,1.45 x Earth,8.5 days,Kepler-360,Transit,2965.0,0.96,1.06,muy caliente,criogenia,1.45,2.7
1471,1471,1471,2890,Kepler-361 c,3118.0,6.9 Earths,13.545,2014,Neptune-like,0.225 x Jupiter,55.2 days,Kepler-360,Transit,2965.0,0.96,1.06,muy caliente,criogenia,0.225,6.9
1472,1472,1472,2891,Kepler-362 b,3666.0,0.615 Earths,14.486,2014,Terrestrial,0.88 x Earth,10.3 days,Kepler-361,Transit,3029.4444444444443,0.96,1.34,muy caliente,criogenia,0.88,0.615
1473,1473,1473,2892,Kepler-362 c,3666.0,2.7 Earths,14.486,2014,Super Earth,1.45 x Earth,37.9 days,Kepler-361,Transit,3029.4444444444443,0.96,1.34,muy caliente,criogenia,1.45,2.7
1474,1474,1474,2893,Kepler-363 b,2544.0,1.65 Earths,13.316,2014,Super Earth,1.16 x Earth,3.6 days,Kepler-362,Transit,2817.777777777778,0.96,0.72,muy caliente,criogenia,1.16,1.65
1475,1475,1475,2894,Kepler-363 c,2544.0,0.209 Jupiters,13.316,2014,Super Earth,1.69 x Earth,7.5 days,Kepler-362,Transit,2817.777777777778,0.96,0.72,muy caliente,criogenia,1.69,0.209
1476,1476,1476,2895,Kepler-363 d,2544.0,4.86 Earths,13.316,2014,Super Earth,2.05 x Earth,11.9 days,Kepler-363,Transit,2709.4444444444443,0.96,1.49,muy caliente,criogenia,2.05,4.86
1477,1477,1477,2896,Kepler-364 b,2985.0,3.02 Earths,13.613,2014,Super Earth,1.55 x Earth,25.7 days,Kepler-363,Transit,2709.4444444444443,0.96,1.49,muy caliente,criogenia,1.55,3.02
1478,1478,1478,2897,Kepler-364 c,2985.0,5.27 Earths,13.613,2014,Neptune-like,2.15 x Earth,60 days,Kepler-363,Transit,2709.4444444444443,0.96,1.49,muy caliente,criogenia,2.15,5.27
1479,1479,1479,2898,Kepler-365 b,3099.0,4.82 Earths,14.651,2014,Super Earth,2.04 x Earth,10.7 days,Kepler-364,Transit,2995.555555555556,0.96,1.28,muy caliente,criogenia,2.04,4.82
1480,1480,1480,2899,Kepler-365 c,3099.0,3.33 Earths,14.651,2014,Super Earth,1.64 x Earth,17.8 days,Kepler-364,Transit,2995.555555555556,0.96,1.28,muy caliente,criogenia,1.64,3.33
1481,1481,1481,2900,Kepler-366 b,6391.0,2.73 Earths,14.79,2014,Super Earth,1.46 x Earth,3.3 days,Kepler-365,Transit,2942.222222222222,0.96,1.05,muy caliente,criogenia,1.46,2.73
1482,1482,1482,2901,Kepler-366 c,6391.0,3.86 Earths,14.79,2014,Super Earth,1.79 x Earth,12.5 days,Kepler-365,Transit,2942.222222222222,0.96,1.05,muy caliente,criogenia,1.79,3.86
1483,1483,1483,2902,Kepler-367 b,617.0,2.24 Earths,12.848,2014,Super Earth,1.3 x Earth,37.8 days,Kepler-366,Transit,3051.6666666666665,0.96,1.05,muy caliente,criogenia,1.3,2.24
1484,1484,1484,2903,Kepler-367 c,617.0,1.87 Earths,12.848,2014,Super Earth,1.2 x Earth,53.6 days,Kepler-366,Transit,3051.6666666666665,0.96,1.05,muy caliente,criogenia,1.2,1.87
1485,1485,1485,2904,Kepler-368 b,2571.0,10.7 Earths,12.838,2014,Neptune-like,0.291 x Jupiter,26.8 days,Kepler-367,Transit,2218.8888888888887,0.96,0.69,muy caliente,criogenia,0.291,10.7
1486,1486,1486,2905,Kepler-368 c,2571.0,14.3 Earths,12.838,2014,Neptune-like,0.346 x Jupiter,72.4 days,Kepler-367,Transit,2218.8888888888887,0.96,0.69,muy caliente,criogenia,0.346,14.3
1487,1487,1487,2906,Kepler-369 b,849.0,1.51 Earths,15.668,2014,Super Earth,1.13 x Earth,2.7 days,Kepler-368,Transit,2658.8888888888887,0.96,2.02,muy caliente,criogenia,1.13,1.51
1488,1488,1488,2907,Kepler-369 c,849.0,2.57 Earths,15.668,2014,Super Earth,1.41 x Earth,14.9 days,Kepler-368,Transit,2658.8888888888887,0.96,2.02,muy caliente,criogenia,1.41,2.57
1489,1489,1489,2908,Kepler-36 b,1533.0,3.83 Earths,12.077,2012,Super Earth,1.498 x Earth,13.9 days,Kepler-369,Transit,1597.2222222222222,0.96,0.47,muy caliente,criogenia,1.498,3.83
1490,1490,1490,2909,Kepler-36 c,1533.0,7.13 Earths,12.077,2012,Neptune-like,0.328 x Jupiter,16.2 days,Kepler-369,Transit,1597.2222222222222,0.96,0.47,muy caliente,criogenia,0.328,7.13
1491,1491,1491,2910,Kepler-370 b,3939.0,3.15 Earths,15.16,2014,Super Earth,1.59 x Earth,4.6 days,Kepler-37,Transit,2611.6666666666665,0.87,0.79,muy caliente,criogenia,1.59,3.15
1492,1492,1492,2911,Kepler-370 c,3939.0,4.31 Earths,15.16,2014,Super Earth,1.91 x Earth,19 days,Kepler-37,Transit,2611.6666666666665,0.87,0.79,muy caliente,criogenia,1.91,4.31
1493,1493,1493,2912,Kepler-371 b,2716.0,4.23 Earths,13.798,2014,Super Earth,1.89 x Earth,34.8 days,Kepler-37,Transit,2611.6666666666665,0.87,0.79,muy caliente,criogenia,1.89,4.23
1494,1494,1494,2913,Kepler-371 c,2716.0,3.82 Earths,13.798,2014,Super Earth,1.78 x Earth,68 days,Kepler-37,Transit Timing Variations,2611.6666666666665,0.87,0.79,muy caliente,criogenia,1.78,3.82
1495,1495,1495,2914,Kepler-372 b,5093.0,2.42 Earths,14.834,2014,Super Earth,1.36 x Earth,6.8 days,Kepler-370,Transit,2853.333333333333,0.96,0.9,muy caliente,criogenia,1.36,2.42
1496,1496,1496,2915,Kepler-372 c,5093.0,5.02 Earths,14.834,2014,Super Earth,2.09 x Earth,20.1 days,Kepler-370,Transit,2853.333333333333,0.96,0.9,muy caliente,criogenia,2.09,5.02
1497,1497,1497,2916,Kepler-372 d,5093.0,3.5 Earths,14.834,2014,Super Earth,1.69 x Earth,30.1 days,Kepler-371,Transit,2750.0,0.96,0.99,muy caliente,criogenia,1.69,3.5
1498,1498,1498,2917,Kepler-373 b,3672.0,2.42 Earths,14.486,2014,Super Earth,1.36 x Earth,5.5 days,Kepler-371,Transit,2750.0,0.96,0.99,muy caliente,criogenia,1.36,2.42
1499,1499,1499,2918,Kepler-373 c,3672.0,2.07 Earths,14.486,2014,Super Earth,1.24 x Earth,16.7 days,Kepler-372,Transit,3218.333333333333,0.96,1.14,muy caliente,criogenia,1.24,2.07
1500,1500,1500,2919,Kepler-374 b,4282.0,1.08 Earths,14.661,2014,Super Earth,1.03 x Earth,1.9 days,Kepler-372,Transit,3218.333333333333,0.96,1.14,muy caliente,criogenia,1.03,1.08
1501,1501,1501,2920,Kepler-374 c,4282.0,1.37 Earths,14.661,2014,Super Earth,1.1 x Earth,3.3 days,Kepler-372,Transit,3218.333333333333,0.96,1.14,muy caliente,criogenia,1.1,1.37
1502,1502,1502,2921,Kepler-374 d,4282.0,2.27 Earths,14.661,2014,Super Earth,1.31 x Earth,5 days,Kepler-373,Transit,2817.222222222222,0.96,0.84,muy caliente,criogenia,1.31,2.27
1503,1503,1503,2922,Kepler-375 b,4188.0,2.7 Earths,15.677,2014,Super Earth,1.45 x Earth,12.1 days,Kepler-373,Transit,2817.222222222222,0.96,0.84,muy caliente,criogenia,1.45,2.7
1504,1504,1504,2923,Kepler-375 c,4188.0,7.51 Earths,15.677,2014,Neptune-like,0.236 x Jupiter,20 days,Kepler-374,Transit,2922.777777777778,0.96,0.91,muy caliente,criogenia,0.236,7.51
1505,1505,1505,2924,Kepler-376 b,3093.0,1.24 Earths,13.734,2014,Super Earth,1.07 x Earth,4.9 days,Kepler-374,Transit,2922.777777777778,0.96,0.91,muy caliente,criogenia,1.07,1.24
1506,1506,1506,2925,Kepler-376 c,3093.0,3.86 Earths,13.734,2014,Super Earth,1.79 x Earth,14.2 days,Kepler-374,Transit,2922.777777777778,0.96,0.91,muy caliente,criogenia,1.79,3.86
1507,1507,1507,2926,Kepler-377 b,2752.0,2.51 Earths,13.831,2014,Super Earth,1.39 x Earth,12.5 days,Kepler-375,Transit,2838.8888888888887,0.96,0.84,muy caliente,criogenia,1.39,2.51
1508,1508,1508,2927,Kepler-377 c,2752.0,4.9 Earths,13.831,2014,Super Earth,2.06 x Earth,27 days,Kepler-375,Transit,2838.8888888888887,0.96,0.84,muy caliente,criogenia,2.06,4.9
1509,1509,1509,2928,Kepler-378 b,498.0,0.347 Earths,12.455,2014,Terrestrial,0.75 x Earth,16.1 days,Kepler-376,Transit,2880.0,0.96,1.18,muy caliente,lejos,0.75,0.347
1510,1510,1510,2929,Kepler-378 c,498.0,0.271 Earths,12.455,2014,Terrestrial,0.7 x Earth,28.9 days,Kepler-376,Transit,2880.0,0.96,1.18,muy caliente,lejos,0.7,0.271
1511,1511,1511,2930,Kepler-379 b,2437.0,3.39 Earths,13.369,2014,Super Earth,1.66 x Earth,20.1 days,Kepler-377,Transit,2907.222222222222,0.96,1.22,muy caliente,criogenia,1.66,3.39
1512,1512,1512,2931,Kepler-379 c,2437.0,5.86 Earths,13.369,2014,Neptune-like,0.204 x Jupiter,62.8 days,Kepler-377,Transit,2907.222222222222,0.96,1.22,muy caliente,criogenia,0.204,5.86
1513,1513,1513,2932,Kepler-37 b,209.0,3.1783 Earths,9.55,2013,Super Earth,0.336 x Earth,13.4 days,Kepler-378,Transit,2191.6666666666665,0.96,0.67,muy caliente,lejos,0.336,3.1783
1514,1514,1514,2933,Kepler-37 c,209.0,12 Earths,9.55,2013,Terrestrial,0.75 x Earth,21.3 days,Kepler-378,Transit,2191.6666666666665,0.96,0.67,muy caliente,lejos,0.75,12
1515,1515,1515,2934,Kepler-37 d,209.0,12.2 Earths,9.55,2013,Neptune-like,1.94 x Earth,39.8 days,Kepler-379,Transit,2965.555555555556,0.96,1.31,muy caliente,lejos,1.94,12.2
1516,1516,1516,2935,Kepler-37 e,209.0,Unknown,9.55,2014,Unknown,Unknown,51.2 days,Kepler-379,Transit,2965.555555555556,0.96,1.31,muy caliente,lejos,Unknown,Unknown
1517,1517,1517,2936,Kepler-380 b,2718.0,1.81 Earths,13.611,2014,Super Earth,1.19 x Earth,3.9 days,Kepler-38,Transit,2726.111111111112,0.94,1.75,muy caliente,criogenia,1.19,1.81
1518,1518,1518,2937,Kepler-380 c,2718.0,2.15 Earths,13.611,2014,Super Earth,1.27 x Earth,7.6 days,Kepler-380,Transit,2960.555555555556,0.96,1.22,muy caliente,criogenia,1.27,2.15
1519,1519,1519,2938,Kepler-381 b,879.0,0.937 Earths,10.546,2014,Terrestrial,0.99 x Earth,5.6 days,Kepler-380,Transit,2960.555555555556,0.96,1.22,muy caliente,criogenia,0.99,0.937
1520,1520,1520,2939,Kepler-381 c,879.0,1.46 Earths,10.546,2014,Super Earth,1.12 x Earth,13.4 days,Kepler-381,Transit,3020.0,0.96,1.57,muy caliente,criogenia,1.12,1.46
1521,1521,1521,2940,Kepler-382 b,3134.0,2.3 Earths,14.666,2014,Super Earth,1.32 x Earth,5.3 days,Kepler-381,Transit,3020.0,0.96,1.57,muy caliente,criogenia,1.32,2.3
1522,1522,1522,2941,Kepler-382 c,3134.0,3.15 Earths,14.666,2014,Super Earth,1.59 x Earth,12.2 days,Kepler-382,Transit,2713.333333333333,0.96,0.94,muy caliente,criogenia,1.59,3.15
1523,1523,1523,2942,Kepler-383 b,1533.0,2.3 Earths,15.066,2014,Super Earth,1.32 x Earth,12.9 days,Kepler-382,Transit,2713.333333333333,0.96,0.94,muy caliente,criogenia,1.32,2.3
1524,1524,1524,2943,Kepler-383 c,1533.0,2.07 Earths,15.066,2014,Super Earth,1.24 x Earth,31.2 days,Kepler-383,Transit,2218.8888888888887,0.96,0.67,muy caliente,criogenia,1.24,2.07
1525,1525,1525,2944,Kepler-384 b,2999.0,1.46 Earths,13.554,2014,Super Earth,1.12 x Earth,22.6 days,Kepler-383,Transit,2218.8888888888887,0.96,0.67,muy caliente,criogenia,1.12,1.46
1526,1526,1526,2945,Kepler-384 c,2999.0,1.51 Earths,13.554,2014,Super Earth,1.13 x Earth,45.3 days,Kepler-384,Transit,2700.555555555556,0.96,0.88,muy caliente,criogenia,1.13,1.51
1527,1527,1527,2946,Kepler-385 b,4873.0,12.8 Earths,15.192,2014,Super Earth,0.244 x Jupiter,10 days,Kepler-384,Transit,2700.555555555556,0.96,0.88,muy caliente,criogenia,0.244,12.8
1528,1528,1528,2947,Kepler-385 c,4873.0,13.2 Earths,15.192,2014,Neptune-like,0.271 x Jupiter,15.2 days,Kepler-385,Transit,3116.6666666666665,0.96,1.13,muy caliente,criogenia,0.271,13.2
1529,1529,1529,2948,Kepler-385 d,4873.0,7.36 Earths,15.192,2020,Neptune-like,0.234 x Jupiter,56.4 days,Kepler-385,Transit,3116.6666666666665,0.96,1.13,muy caliente,criogenia,0.234,7.36
1530,1530,1530,2949,Kepler-386 b,2951.0,2.51 Earths,15.617,2014,Super Earth,1.39 x Earth,12.3 days,Kepler-385,Transit,3116.6666666666665,0.96,1.13,muy caliente,criogenia,1.39,2.51
1531,1531,1531,2950,Kepler-386 c,2951.0,3.12 Earths,15.617,2014,Super Earth,1.58 x Earth,25.2 days,Kepler-386,Transit,2478.8888888888887,0.96,0.77,muy caliente,criogenia,1.58,3.12
1532,1532,1532,2951,Kepler-387 b,2675.0,1.08 Earths,13.935,2014,Super Earth,1.03 x Earth,6.8 days,Kepler-386,Transit,2478.8888888888887,0.96,0.77,muy caliente,criogenia,1.03,1.08
1533,1533,1533,2952,Kepler-387 c,2675.0,0.64 Earths,13.935,2014,Terrestrial,0.89 x Earth,11.8 days,Kepler-387,Transit,2810.0,0.96,1.05,muy caliente,criogenia,0.89,0.64
1534,1534,1534,2953,Kepler-388 b,1994.0,0.457 Earths,15.002,2014,Terrestrial,0.81 x Earth,3.2 days,Kepler-387,Transit,2810.0,0.96,1.05,muy caliente,criogenia,0.81,0.457
1535,1535,1535,2954,Kepler-388 c,1994.0,0.566 Earths,15.002,2014,Terrestrial,0.86 x Earth,13.3 days,Kepler-388,Transit,2101.111111111112,0.96,0.59,muy caliente,criogenia,0.86,0.566
1536,1536,1536,2955,Kepler-389 b,2726.0,2.89 Earths,15.749,2014,Super Earth,1.51 x Earth,3.2 days,Kepler-388,Transit,2101.111111111112,0.96,0.59,muy caliente,criogenia,1.51,2.89
1537,1537,1537,2956,Kepler-389 c,2726.0,2.73 Earths,15.749,2014,Super Earth,1.46 x Earth,14.5 days,Kepler-389,Transit,2588.8888888888887,0.96,0.79,muy caliente,criogenia,1.46,2.73
1538,1538,1538,2957,Kepler-38 b,3966.0,0.384 Jupiters,13.907,2012,Gas Giant,0.384 x Jupiter,105.6 days,Kepler-389,Transit,2588.8888888888887,0.96,0.79,muy caliente,criogenia,0.384,0.384
1539,1539,1539,2958,Kepler-390 b,1438.0,0.477 Earths,13.922,2014,Terrestrial,0.82 x Earth,6.7 days,Kepler-39,Transit,3130.0,1.29,1.4,muy caliente,criogenia,0.82,0.477
1540,1540,1540,2959,Kepler-390 c,1438.0,0.418 Earths,13.922,2014,Terrestrial,0.79 x Earth,13.1 days,Kepler-390,Transit,2472.222222222222,0.96,0.78,muy caliente,criogenia,0.79,0.418
1541,1541,1541,2960,Kepler-391 b,2908.0,10.3 Earths,12.984,2014,Neptune-like,0.285 x Jupiter,7.4 days,Kepler-390,Transit,2472.222222222222,0.96,0.78,muy caliente,criogenia,0.285,10.3
1542,1542,1542,2961,Kepler-391 c,2908.0,12.3 Earths,12.984,2014,Neptune-like,0.316 x Jupiter,20.5 days,Kepler-391,Transit,2346.6666666666665,0.96,3.57,muy caliente,criogenia,0.316,12.3
1543,1543,1543,2962,Kepler-392 b,2267.0,0.972 Earths,13.422,2014,Terrestrial,1.0 x Earth,5.3 days,Kepler-391,Transit,2346.6666666666665,0.96,3.57,muy caliente,criogenia,1.0,0.972
1544,1544,1544,2963,Kepler-392 c,2267.0,1.37 Earths,13.422,2014,Super Earth,1.1 x Earth,10.4 days,Kepler-392,Transit,2901.111111111112,0.96,1.13,muy caliente,criogenia,1.1,1.37
1545,1545,1545,2964,Kepler-393 b,2950.0,2.21 Earths,13.178,2014,Super Earth,1.29 x Earth,9.2 days,Kepler-392,Transit,2901.111111111112,0.96,1.13,muy caliente,criogenia,1.29,2.21
1546,1546,1546,2965,Kepler-393 c,2950.0,2.33 Earths,13.178,2014,Super Earth,1.33 x Earth,14.6 days,Kepler-393,Transit,3040.555555555556,0.96,1.38,muy caliente,criogenia,1.33,2.33
1547,1547,1547,2966,Kepler-394 b,3561.0,3.19 Earths,14.77,2014,Super Earth,1.6 x Earth,8 days,Kepler-393,Transit,3040.555555555556,0.96,1.38,muy caliente,criogenia,1.6,3.19
1548,1548,1548,2967,Kepler-394 c,3561.0,3.39 Earths,14.77,2014,Super Earth,1.66 x Earth,12.1 days,Kepler-394,Transit,3158.8888888888887,0.96,1.13,muy caliente,criogenia,1.66,3.39
1549,1549,1549,2968,Kepler-395 b,1391.0,1.08 Earths,15.958,2014,Super Earth,1.03 x Earth,7.1 days,Kepler-394,Transit,3158.8888888888887,0.96,1.13,muy caliente,criogenia,1.03,1.08
1550,1550,1550,2969,Kepler-395 c,1391.0,2.3 Earths,15.958,2014,Super Earth,1.32 x Earth,35 days,Kepler-395,Transit,1970.0,0.96,0.56,muy caliente,criogenia,1.32,2.3
1551,1551,1551,2970,Kepler-396 b,735.0,0.238 Jupiters,11.829,2013,Gas Giant,0.312 x Jupiter,43 days,Kepler-395,Transit,1970.0,0.96,0.56,muy caliente,criogenia,0.312,0.238
1552,1552,1552,2971,Kepler-396 c,735.0,17.9 Earths,11.829,2013,Neptune-like,0.473 x Jupiter,88.5 days,Kepler-396,Transit,2593.333333333333,0.96,1.17,muy caliente,criogenia,0.473,17.9
1553,1553,1553,2972,Kepler-397 b,3161.0,6.62 Earths,15.996,2014,Neptune-like,0.219 x Jupiter,22.3 days,Kepler-396,Transit,2593.333333333333,0.96,1.17,muy caliente,criogenia,0.219,6.62
1554,1554,1554,2973,Kepler-397 c,3161.0,31.6 Earths,15.996,2014,Neptune-like,0.551 x Jupiter,135.5 days,Kepler-397,Transit,2550.555555555556,0.96,0.77,muy caliente,criogenia,0.551,31.6
1555,1555,1555,2974,Kepler-398 b,582.0,0.749 Earths,13.235,2014,Terrestrial,0.93 x Earth,4.1 days,Kepler-397,Transit,2550.555555555556,0.96,0.77,muy caliente,criogenia,0.93,0.749
1556,1556,1556,2975,Kepler-398 c,582.0,1.01 Earths,13.235,2014,Super Earth,1.01 x Earth,11.4 days,Kepler-398,Transit,2098.333333333333,0.96,0.61,muy caliente,criogenia,1.01,1.01
1557,1557,1557,2976,Kepler-398 d,582.0,0.615 Earths,13.235,2016,Terrestrial,0.88 x Earth,6.8 days,Kepler-398,Transit,2098.333333333333,0.96,0.61,muy caliente,criogenia,0.88,0.615
1558,1558,1558,2977,Kepler-399 b,4443.0,0.84 Earths,14.528,2014,Terrestrial,0.96 x Earth,14.4 days,Kepler-398,Transit,2098.333333333333,0.96,0.61,muy caliente,criogenia,0.96,0.84
1559,1559,1559,2978,Kepler-399 c,4443.0,2.63 Earths,14.528,2014,Super Earth,1.43 x Earth,26.7 days,Kepler-399,Transit,2658.8888888888887,0.96,0.68,muy caliente,criogenia,1.43,2.63
1560,1560,1560,2979,Kepler-399 d,4443.0,4.23 Earths,14.528,2014,Super Earth,1.89 x Earth,58 days,Kepler-399,Transit,2658.8888888888887,0.96,0.68,muy caliente,criogenia,1.89,4.23
1561,1561,1561,2980,Kepler-39 b,3557.0,20.1 Jupiters,14.46,2011,Gas Giant,1.24 x Jupiter,21.1 days,Kepler-399,Transit,2658.8888888888887,0.96,0.68,muy caliente,criogenia,1.24,20.1
1562,1562,1562,2981,Kepler-400 b,2313.0,3.36 Earths,13.84,2014,Super Earth,1.65 x Earth,9 days,Kepler-4,Transit,2856.111111111112,1.22,1.49,muy caliente,criogenia,1.65,3.36
1563,1563,1563,2982,Kepler-400 c,2313.0,2.83 Earths,13.84,2014,Super Earth,1.49 x Earth,17.3 days,Kepler-40,Transit,3218.8888888888887,1.48,2.13,muy caliente,criogenia,1.49,2.83
1564,1564,1564,2983,Kepler-401 b,3240.0,3.57 Earths,13.287,2014,Super Earth,1.71 x Earth,14.4 days,Kepler-400,Transit,2872.222222222222,0.96,1.15,muy caliente,criogenia,1.71,3.57
1565,1565,1565,2984,Kepler-401 c,3240.0,5.27 Earths,13.287,2014,Neptune-like,2.15 x Earth,47.3 days,Kepler-400,Transit,2872.222222222222,0.96,1.15,muy caliente,criogenia,2.15,5.27
1566,1566,1566,2985,Kepler-401 d,3240.0,5.77 Earths,13.287,2016,Neptune-like,0.203 x Jupiter,184.3 days,Kepler-401,Transit,3000.555555555556,0.96,1.33,muy caliente,criogenia,0.203,5.77
1567,1567,1567,2986,Kepler-402 b,2077.0,1.98 Earths,13.192,2014,Super Earth,1.22 x Earth,4 days,Kepler-401,Transit,3000.555555555556,0.96,1.33,muy caliente,criogenia,1.22,1.98
1568,1568,1568,2987,Kepler-402 c,2077.0,3.05 Earths,13.192,2014,Super Earth,1.56 x Earth,6.1 days,Kepler-401,Transit,3000.555555555556,0.96,1.33,muy caliente,criogenia,1.56,3.05
1569,1569,1569,2988,Kepler-402 d,2077.0,2.48 Earths,13.192,2014,Super Earth,1.38 x Earth,8.9 days,Kepler-402,Transit,2985.555555555556,0.96,1.26,muy caliente,criogenia,1.38,2.48
1570,1570,1570,2989,Kepler-402 e,2077.0,2.73 Earths,13.192,2014,Super Earth,1.46 x Earth,11.2 days,Kepler-402,Transit,2985.555555555556,0.96,1.26,muy caliente,criogenia,1.46,2.73
1571,1571,1571,2990,Kepler-403 b,2808.0,2.1 Earths,12.76,2014,Super Earth,1.25 x Earth,7 days,Kepler-402,Transit,2985.555555555556,0.96,1.26,muy caliente,criogenia,1.25,2.1
1572,1572,1572,2991,Kepler-403 c,2808.0,3.71 Earths,12.76,2014,Super Earth,1.75 x Earth,54.3 days,Kepler-402,Transit,2985.555555555556,0.96,1.26,muy caliente,criogenia,1.75,3.71
1573,1573,1573,2992,Kepler-403 d,2808.0,2.6 Earths,12.76,2016,Super Earth,1.42 x Earth,13.6 days,Kepler-403,Transit,2985.555555555556,0.96,1.33,muy caliente,criogenia,1.42,2.6
1574,1574,1574,2993,Kepler-404 b,2714.0,2.15 Earths,15.191,2014,Super Earth,1.27 x Earth,11.8 days,Kepler-403,Transit,2985.555555555556,0.96,1.33,muy caliente,criogenia,1.27,2.15
1575,1575,1575,2994,Kepler-404 c,2714.0,3.61 Earths,15.191,2014,Super Earth,1.72 x Earth,14.8 days,Kepler-403,Transit,2985.555555555556,0.96,1.33,muy caliente,criogenia,1.72,3.61
1576,1576,1576,2995,Kepler-405 b,3578.0,4.98 Earths,15.802,2014,Super Earth,2.08 x Earth,10.6 days,Kepler-404,Transit,2743.333333333333,0.96,0.88,muy caliente,criogenia,2.08,4.98
1577,1577,1577,2996,Kepler-405 c,3578.0,19.6 Earths,15.802,2014,Neptune-like,0.416 x Jupiter,29.7 days,Kepler-404,Transit,2743.333333333333,0.96,0.88,muy caliente,criogenia,0.416,19.6
1578,1578,1578,2997,Kepler-406 b,1200.0,6.35 Earths,12.49,2014,Super Earth,1.43 x Earth,2.4 days,Kepler-405,Transit,2834.4444444444443,0.96,0.89,muy caliente,criogenia,1.43,6.35
1579,1579,1579,2998,Kepler-406 c,1200.0,2.71 Earths,12.49,2014,Super Earth,0.85 x Earth,4.6 days,Kepler-405,Transit,2834.4444444444443,0.96,0.89,muy caliente,criogenia,0.85,2.71
1580,1580,1580,2999,Kepler-407 b,1115.0,3.2 Earths,12.507,2014,Super Earth,1.07 x Earth,0.7 days,Kepler-406,Transit,2678.8888888888887,1.07,1.07,muy caliente,criogenia,1.07,3.2
1581,1581,1581,3000,Kepler-407 c,1115.0,12.6 Jupiters,12.507,2014,Gas Giant,1.1 x Jupiter,8.2 years,Kepler-406,Transit,2678.8888888888887,1.07,1.07,muy caliente,criogenia,1.1,12.6
1582,1582,1582,3001,Kepler-408 b,290.0,5 Earths,8.699,2014,Terrestrial,0.82 x Earth,2.5 days,Kepler-407,Transit,2644.4444444444443,1.0,1.01,muy caliente,lejos,0.82,5
1583,1583,1583,3002,Kepler-409 b,223.0,22 Earths,9.391,2014,Super Earth,1.19 x Earth,69 days,Kepler-407,Radial Velocity,2644.4444444444443,1.0,1.01,muy caliente,lejos,1.19,22
1584,1584,1584,3003,Kepler-40 b,8807.0,2.2 Jupiters,14.559,2010,Gas Giant,1.17 x Jupiter,6.9 days,Kepler-408,Transit,2993.333333333333,1.08,1.23,muy caliente,criogenia,1.17,2.2
1585,1585,1585,3004,Kepler-410 A b,431.0,8.44 Earths,9.5,2013,Neptune-like,0.253 x Jupiter,17.8 days,Kepler-409,Transit,2635.555555555556,0.92,0.89,muy caliente,lejos,0.253,8.44
1586,1586,1586,3005,Kepler-411 b,501.0,25.6 Earths,12.233,2013,Super Earth,0.214 x Jupiter,3 days,Kepler-41,Transit,2796.6666666666665,1.15,1.29,muy caliente,criogenia,0.214,25.6
1587,1587,1587,3006,Kepler-411 c,501.0,26.4 Earths,12.233,2016,Neptune-like,0.394 x Jupiter,7.8 days,Kepler-410 A,Transit,3087.222222222222,1.21,1.35,muy caliente,criogenia,0.394,26.4
1588,1588,1588,3007,Kepler-411 d,501.0,15.2 Earths,12.233,2018,Neptune-like,0.296 x Jupiter,58 days,Kepler-411,Transit,2706.6666666666665,0.87,0.82,muy caliente,criogenia,0.296,15.2
1589,1589,1589,3008,Kepler-411 e,501.0,10.8 Earths,12.233,2018,Neptune-like,0.293 x Jupiter,31.5 days,Kepler-411,Transit,2706.6666666666665,0.87,0.82,muy caliente,criogenia,0.293,10.8
1590,1590,1590,3009,Kepler-412 b,3658.0,0.941 Jupiters,13.73,2014,Gas Giant,1.341 x Jupiter,1.7 days,Kepler-411,Transit,2706.6666666666665,0.87,0.82,muy caliente,criogenia,1.341,0.941
