,index,row,name,light years from earth,planet mass,stellar magnitude,discovery date,planet type,planet radius,orbital radius,orbital period,eccentricity,solar system name,planet discovery method,right ascension,declination,host temperature (Cº),host mass,host radius,Tª type,distance type,planet radius [0],kepid,koi_impact,koi_prad
2155,3609,3609,Kepler-856 b,3833.0,0.199 Jupiters,15.557,2016,Gas Giant,0.83 x Jupiter,Unknown,8 days,0,Kepler-851,Transit,19h38m43.27s,+49d08m24.6s,2632.777777777778,0.89,0.85,muy caliente,criogenia,0.83,9643874,0.495,8.43
2156,3610,3610,Kepler-857 b,3389.0,37.2 Earths,15.064,2016,Neptune-like,0.607 x Jupiter,Unknown,85.4 days,0,Kepler-852,Transit,19h49m33.98s,+48d33m38.5s,2991.1111111111113,1.19,1.16,muy caliente,criogenia,0.607,7761545,0.052,6.31
2157,3611,3611,Kepler-858 b,966.0,21.1 Earths,12.411,2016,Neptune-like,0.434 x Jupiter,Unknown,76.1 days,0,Kepler-853,Transit,18h55m44.84s,+49d06m37.2s,3130.0,1.3,1.55,muy caliente,criogenia,0.434,12403119,0.044,4.78
2158,3612,3612,Kepler-859 b,2985.0,9.75 Earths,15.88,2016,Neptune-like,0.276 x Jupiter,Unknown,20.4 days,0,Kepler-854,Transit,19h33m24.31s,+43d08m04.7s,3035.0,1.17,1.27,muy caliente,criogenia,0.276,7512982,0.295,3.16
2159,3613,3613,Kepler-85 b,2551.0,4.54 Earths,14.766,2012,Super Earth,1.97 x Earth,Unknown,8.3 days,0,Kepler-855,Transit,19h40m22.80s,+43d32m15.3s,2843.8888888888887,1.03,1.03,muy caliente,criogenia,1.97,8950568,0.489,1.69
2160,3614,3614,Kepler-85 c,2551.0,20.9 Earths,14.766,2012,Super Earth,2.18 x Earth,Unknown,12.5 days,0,Kepler-856,Transit,19h18m24.92s,+46d18m53.8s,2677.222222222222,0.96,0.93,muy caliente,criogenia,2.18,8950568,0.596,1.88
2161,3615,3615,Kepler-85 d,2551.0,1.87 Earths,14.766,2014,Super Earth,1.2 x Earth,0.13 AU,17.9 days,0,Kepler-857,Transit,19h38m31.77s,+43d24m01.7s,2809.4444444444443,0.99,0.99,muy caliente,criogenia,1.2,8950568,0.832,1.39
2162,3616,3616,Kepler-85 e,2551.0,0.6 Earths,14.766,2014,Super Earth,1.27 x Earth,0.163 AU,25.2 days,0,Kepler-858,Transit,19h15m23.67s,+51d12m32.6s,2742.777777777778,0.96,0.91,muy caliente,criogenia,1.27,8950568,0.599,1.19
2163,3617,3617,Kepler-860 b,4224.0,10.6 Earths,15.403,2016,Neptune-like,0.289 x Jupiter,Unknown,5.1 days,0,Kepler-859,Transit,19h06m58.05s,+43d11m24.4s,2391.1111111111113,0.81,0.77,muy caliente,criogenia,0.289,9597806,0.027,2.84
2164,3618,3618,Kepler-861 b,2629.0,5.82 Earths,15.596,2016,Neptune-like,0.203 x Jupiter,Unknown,3.9 days,0,Kepler-860,Transit,19h42m18.54s,+46d15m17.1s,2844.4444444444443,1.04,1.06,muy caliente,criogenia,0.203,9589323,0.049,2.32
2165,3619,3619,Kepler-862 b,2629.0,5.52 Earths,15.303,2016,Neptune-like,2.21 x Earth,Unknown,3.1 days,0,Kepler-861,Transit,19h29m24.94s,+46d13m34.6s,2406.1111111111113,0.82,0.78,muy caliente,criogenia,2.21,9726659,0.652,2.15
2166,3620,3620,Kepler-863 b,3735.0,8.75 Earths,15.446,2016,Neptune-like,0.259 x Jupiter,Unknown,15.6 days,0,Kepler-862,Transit,19h51m07.02s,+46d29m33.9s,2565.0,0.88,0.84,muy caliente,criogenia,0.259,7629518,0.266,2.74
2167,3621,3621,Kepler-864 b,5131.0,6.35 Earths,15.782,2016,Neptune-like,0.214 x Jupiter,Unknown,5.8 days,0,Kepler-863,Transit,19h50m39.49s,+43d14m56.3s,2756.6666666666665,0.96,0.95,muy caliente,criogenia,0.214,9636135,0.742,2.98
2168,3622,3622,Kepler-865 b,2166.0,6.76 Earths,14.504,2016,Neptune-like,0.222 x Jupiter,Unknown,14.2 days,0,Kepler-864,Transit,19h00m13.70s,+46d19m14.4s,2798.8888888888887,1.0,1.0,muy caliente,criogenia,0.222,7841925,0.027,2.35
2169,3623,3623,Kepler-866 b,2251.0,3.29 Earths,15.797,2016,Super Earth,1.63 x Earth,Unknown,2.6 days,0,Kepler-865,Transit,19h50m53.83s,+43d31m38.8s,2696.6666666666665,0.93,0.92,muy caliente,criogenia,1.63,7439316,0.146,1.57
2170,3624,3624,Kepler-867 b,2688.0,19.4 Earths,14.885,2016,Neptune-like,0.414 x Jupiter,Unknown,150.2 days,0,Kepler-866,Transit,19h20m29.36s,+43d05m08.0s,2241.6666666666665,0.75,0.71,muy caliente,criogenia,0.414,12400538,0.345,4.6
2171,3625,3625,Kepler-868 b,4139.0,4.86 Earths,15.618,2016,Super Earth,2.05 x Earth,Unknown,5 days,0,Kepler-867,Transit,19h09m08.48s,+51d14m59.9s,2680.5555555555557,0.92,0.91,muy caliente,criogenia,2.05,9813499,0.97,2.53
2172,3626,3626,Kepler-869 b,3122.0,12.7 Earths,14.969,2016,Neptune-like,0.322 x Jupiter,Unknown,40.4 days,0,Kepler-868,Transit,18h49m27.24s,+46d40m30.9s,2721.1111111111113,0.93,0.89,muy caliente,criogenia,0.322,12254792,0.872,2.92
2173,3627,3627,Kepler-870 b,4016.0,8.15 Earths,15.222,2016,Neptune-like,0.248 x Jupiter,Unknown,21.4 days,0,Kepler-869,Transit,19h17m41.90s,+50d59m38.8s,2748.8888888888887,0.97,0.95,muy caliente,criogenia,0.248,12020218,0.092,2.52
2174,3628,3628,Kepler-871 b,5529.0,13.5 Earths,15.642,2016,Neptune-like,0.334 x Jupiter,Unknown,22 days,0,Kepler-87,Transit,19h51m40.05s,+46d57m54.5s,2713.3333333333335,1.1,1.82,muy caliente,criogenia,0.334,7690844,0.837,3.05
2175,3629,3629,Kepler-872 b,3634.0,4.62 Earths,15.071,2016,Super Earth,1.99 x Earth,Unknown,2.6 days,0,Kepler-87,Transit,19h51m40.05s,+46d57m54.5s,2713.3333333333335,1.1,1.82,muy caliente,criogenia,1.99,7901948,0.625,1.63
2176,3630,3630,Kepler-873 b,4557.0,13.5 Earths,14.795,2016,Neptune-like,0.335 x Jupiter,Unknown,20.6 days,0,Kepler-870,Transit,19h41m36.61s,+50d28m43.1s,2856.1111111111113,1.01,1.02,muy caliente,criogenia,0.335,12418724,0.795,3.19
