,Unnamed: 0_x,kepid_x,name,koi_impact_x,koi_prad_x,Unnamed: 0_y,description,discovery date,Unnamed: 0,kepid_y,koi_impact_y,koi_prad_y
2183,5165,11853878,Kepler-968 c,0.751,1.51,2288,"Kepler-967 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 6.12 Earths, it takes 13.2 days to complete one orbit of its star, and is 0.1027 AU from its star. Its discovery was announced in 2016.",2016,5165,11853878,0.751,1.51
2184,5167,11810124,Kepler-1471 b,0.32,1.68,623,"Kepler-146 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.96 Earths, it takes 76.7 days to complete one orbit of its star, and is 0.364 AU from its star. Its discovery was announced in 2014.",2016,5167,11810124,0.32,1.68
2185,5168,11303322,Kepler-1472 b,0.562,1.54,624,"Kepler-1470 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.24 Earths, it takes 16.3 days to complete one orbit of its star, and is 0.116 AU from its star. Its discovery was announced in 2016.",2016,5168,11303322,0.562,1.54
2186,5169,11241912,Kepler-1473 b,0.977,1.53,625,"Kepler-1471 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.57 Earths, it takes 3.6 days to complete one orbit of its star, and is 0.0453 AU from its star. Its discovery was announced in 2016.",2016,5169,11241912,0.977,1.53
2187,5172,9349757,Kepler-1474 b,0.25,2.2,626,"Kepler-1472 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.27 Earths, it takes 38.1 days to complete one orbit of its star, and is 0.2322 AU from its star. Its discovery was announced in 2016.",2016,5172,9349757,0.25,2.2
2188,5178,7703955,Kepler-315 c,0.956,4.2,1333,"Kepler-314 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.75 Earths, it takes 6 days to complete one orbit of its star, and is 0.064 AU from its star. Its discovery was announced in 2014.",2014,5178,7703955,0.956,4.2
2189,5191,8636333,Kepler-1475 b,0.015,2.24,627,"Kepler-1473 b is a super Earth exoplanet that orbits an F-type star. Its mass is 1.81 Earths, it takes 14.4 days to complete one orbit of its star, and is 0.116 AU from its star. Its discovery was announced in 2016.",2016,5191,8636333,0.015,2.24
2190,5195,8081239,Kepler-1476 b,0.074,1.68,628,"Kepler-1474 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.31 Earths, it takes 36.4 days to complete one orbit of its star, and is 0.2108 AU from its star. Its discovery was announced in 2016.",2016,5195,8081239,0.074,1.68
2191,5204,7517261,Kepler-1511 b,0.355,2.18,676,"Kepler-150 e is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.91 Earths, it takes 30.8 days to complete one orbit of its star, and is 0.189 AU from its star. Its discovery was announced in 2014.",2016,5204,7517261,0.355,2.18
2192,5207,8424002,Kepler-1512 b,0.925,0.8,677,"Kepler-1510 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 11.2 Earths, it takes 84.7 days to complete one orbit of its star, and is 0.4089 AU from its star. Its discovery was announced in 2016.",2016,5207,8424002,0.925,0.8
2193,5214,10657406,Kepler-969 c,0.681,1.06,2290,"Kepler-968 b is a super Earth exoplanet that orbits a K-type star. Its mass is 4.66 Earths, it takes 3.7 days to complete one orbit of its star, and is 0.0389 AU from its star. Its discovery was announced in 2016.",2014,5214,10657406,0.681,1.06
2194,5216,7091432,Kepler-1477 b,0.96,1.7,629,"Kepler-1475 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 8.85 Earths, it takes 82.2 days to complete one orbit of its star, and is 0.373 AU from its star. Its discovery was announced in 2016.",2016,5216,7091432,0.96,1.7
2195,5220,6368230,Kepler-1478 b,0.092,1.35,630,"Kepler-1476 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.43 Earths, it takes 10.4 days to complete one orbit of its star, and is 0.0932 AU from its star. Its discovery was announced in 2016.",2016,5220,6368230,0.092,1.35
2196,5223,9027909,Kepler-1496 b,0.083,2.12,653,"Kepler-1494 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.64 Earths, it takes 91.1 days to complete one orbit of its star, and is 0.3982 AU from its star. Its discovery was announced in 2016.",2016,5223,9027909,0.083,2.12
2197,5226,9230021,Kepler-1497 b,0.025,1.94,654,"Kepler-1495 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.96 Earths, it takes 85.3 days to complete one orbit of its star, and is 0.3677 AU from its star. Its discovery was announced in 2016.",2016,5226,9230021,0.025,1.94
2198,5230,8552719,Kepler-953 c,0.761,1.32,2270,"Kepler-951 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 26.7 Earths, it takes 71.5 days to complete one orbit of its star, and is 0.3091 AU from its star. Its discovery was announced in 2016.",2016,5230,8552719,0.761,1.32
2199,5242,6619815,Kepler-1696 b,0.332,2.33,907,"Kepler-1694 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.76 Earths, it takes 3.9 days to complete one orbit of its star, and is 0.0449 AU from its star. Its discovery was announced in 2020.",2020,5242,6619815,0.332,2.33
2200,5245,11651712,Kepler-1479 b,0.112,1.69,631,"Kepler-1477 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.76 Earths, it takes 11.6 days to complete one orbit of its star, and is 0.0911 AU from its star. Its discovery was announced in 2016.",2014,5245,11651712,0.112,1.69
2201,5246,9896558,Kepler-937 c,0.261,2.14,2251,"Kepler-935 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.39 Earths, it takes 4.9 days to complete one orbit of its star, and is 0.0527 AU from its star. Its discovery was announced in 2016.",2016,5246,9896558,0.261,2.14
2202,5250,8738775,Kepler-1498 b,0.186,2.36,655,"Kepler-1496 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 5.56 Earths, it takes 64.7 days to complete one orbit of its star, and is 0.3211 AU from its star. Its discovery was announced in 2016.",2016,5250,8738775,0.186,2.36
2203,5258,3728432,Kepler-1526 b,0.111,1.86,694,"Kepler-1524 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 12.3 Earths, it takes 71 days to complete one orbit of its star, and is 0.3392 AU from its star. Its discovery was announced in 2016.",2016,5258,3728432,0.111,1.86
2204,5259,6696580,Kepler-359 d,1.227,29.77,1454,"Kepler-359 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 12.2 Earths, it takes 25.6 days to complete one orbit of its star, and is 0.178 AU from its star. Its discovery was announced in 2014.",2014,5259,6696580,1.227,29.77
2205,5265,9892816,Kepler-342 e,0.942,1.18,1415,"Kepler-342 c is a super Earth exoplanet that orbits an F-type star. Its mass is 4.5 Earths, it takes 26.2 days to complete one orbit of its star, and is 0.185 AU from its star. Its discovery was announced in 2014.",2014,5265,9892816,0.942,1.18
2206,5269,5384079,Kepler-348 c,0.007,1.16,1427,"Kepler-347 c is a super Earth exoplanet that orbits an F-type star. Its mass is 3.71 Earths, it takes 27.3 days to complete one orbit of its star, and is 0.183 AU from its star. Its discovery was announced in 2014.",2014,5269,5384079,0.007,1.16
2207,5279,11709124,Kepler-154 b,0.431,2.36,726,"Kepler-1548 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.46 Earths, it takes 124.8 days to complete one orbit of its star, and is 0.4679 AU from its star. Its discovery was announced in 2016.",2014,5279,11709124,0.431,2.36
2208,5283,9480535,Kepler-1527 b,0.791,6.67,695,"Kepler-1525 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.693 Earths, it takes 2.4 days to complete one orbit of its star, and is 0.036 AU from its star. Its discovery was announced in 2016.",2016,5283,9480535,0.791,6.67
2209,5297,3128552,Kepler-1073 c,0.017,1.79,100,"Kepler-1073 c is a super Earth exoplanet that orbits a G-type star. Its mass is 3.33 Earths, it takes 4 days to complete one orbit of its star, and is 0.0483 AU from its star. Its discovery was announced in 2016.",2016,5297,3128552,0.017,1.79
2210,5310,9892816,Kepler-342 c,0.985,2.76,1413,"Kepler-341 e is a super Earth exoplanet that orbits an F-type star. Its mass is 4.62 Earths, it takes 42.5 days to complete one orbit of its star, and is 0.242 AU from its star. Its discovery was announced in 2014.",2014,5310,9892816,0.985,2.76
2211,5311,4150804,Kepler-1513 b,0.284,9.09,678,"Kepler-1511 b is a super Earth exoplanet that orbits an F-type star. Its mass is 3.46 Earths, it takes 23.2 days to complete one orbit of its star, and is 0.1753 AU from its star. Its discovery was announced in 2016.",2016,5311,4150804,0.284,9.09
2212,5314,2581316,Kepler-1514 b,0.004,11.17,679,"Kepler-1512 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.76 Earths, it takes 20.4 days to complete one orbit of its star, and is 0.1097 AU from its star. Its discovery was announced in 2016.",2020,5314,2581316,0.004,11.17
2213,5325,2581554,Kepler-1521 b,0.668,2.58,689,"Kepler-151 c is a super Earth exoplanet that orbits a G-type star. Its mass is 5.02 Earths, it takes 24.7 days to complete one orbit of its star, and is 0.16 AU from its star. Its discovery was announced in 2014.",2016,5325,2581554,0.668,2.58
2214,5330,9761615,Kepler-1528 b,0.028,1.29,696,"Kepler-1526 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 6.48 Earths, it takes 3.9 days to complete one orbit of its star, and is 0.0418 AU from its star. Its discovery was announced in 2016.",2016,5330,9761615,0.028,1.29
2215,5333,2581316,Kepler-1514 c,0.877,1.25,680,"Kepler-1513 b is a gas giant exoplanet that orbits a G-type star. Its mass is 0.17 Jupiters, it takes 160.9 days to complete one orbit of its star, and is 0.5416 AU from its star. Its discovery was announced in 2016.",2016,5333,2581316,0.877,1.25
2216,5335,10795103,Kepler-1515 b,0.016,9.17,681,"Kepler-1514 b is a gas giant exoplanet that orbits an F-type star. Its mass is 5.28 Jupiters, it takes 217.8 days to complete one orbit of its star, and is 0.753 AU from its star. Its discovery was announced in 2016.",2016,5335,10795103,0.016,9.17
2217,5338,8494410,Kepler-1516 b,0.366,1.57,682,"Kepler-1514 c is a super Earth exoplanet that orbits an F-type star. Its mass is 1.74 Earths, it takes 10.5 days to complete one orbit of its star, and is 0.0997 AU from its star. Its discovery was announced in 2020.",2016,5338,8494410,0.366,1.57
2218,5355,5784777,Kepler-1529 b,0.02,1.9,697,"Kepler-1527 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 20.4 Earths, it takes 160.1 days to complete one orbit of its star, and is 0.6276 AU from its star. Its discovery was announced in 2016.",2014,5355,5784777,0.02,1.9
2219,5357,6949061,Kepler-343 c,0.913,2.42,1417,"Kepler-342 e is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.615 Earths, it takes 1.6 days to complete one orbit of its star, and is 0.0293 AU from its star. Its discovery was announced in 2016.",2014,5357,6949061,0.913,2.42
2220,5363,7102316,Kepler-351 d,0.015,2.52,1435,"Kepler-351 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 4.8 Earths, it takes 37.1 days to complete one orbit of its star, and is 0.214 AU from its star. Its discovery was announced in 2014.",2014,5363,7102316,0.015,2.52
2221,5364,11518142,Kepler-1519 b,0.647,10.31,685,"Kepler-1517 b is a gas giant exoplanet that orbits an F-type star. Its mass is 0.216 Jupiters, it takes 5.5 days to complete one orbit of its star, and is 0.078 AU from its star. Its discovery was announced in 2016.",2014,5364,11518142,0.647,10.31
2222,5376,10788461,Kepler-1530 b,0.725,2.55,700,"Kepler-152 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 8.2 Earths, it takes 18.2 days to complete one orbit of its star, and is 0.124 AU from its star. Its discovery was announced in 2014.",2016,5376,10788461,0.725,2.55
2223,5377,10788461,Kepler-1530 c,0.804,2.69,701,"Kepler-152 c is a Neptune-like exoplanet that orbits a K-type star. Its mass is 6.3 Earths, it takes 88.3 days to complete one orbit of its star, and is 0.356 AU from its star. Its discovery was announced in 2014.",2016,5377,10788461,0.804,2.69
2224,5396,12784167,Kepler-1522 b,0.036,1.51,690,"Kepler-1520 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 28.1 Earths, it takes 0.7 days to complete one orbit of its star, and is 0.0129 AU from its star. Its discovery was announced in 2016.",2016,5396,12784167,0.036,1.51
2225,5405,11253711,Kepler-1031 b,0.005,1.0,43,"Kepler-1031 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.59 Earths, it takes 1.2 days to complete one orbit of its star, and is 0.0218 AU from its star. Its discovery was announced in 2016.",2016,5405,11253711,0.005,1.0
2226,5425,11709124,Kepler-154 e,0.37,1.5,729,"Kepler-154 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.01 Earths, it takes 62.3 days to complete one orbit of its star, and is 0.303 AU from its star. Its discovery was announced in 2014.",2016,5425,11709124,0.37,1.5
2227,5426,8505920,Kepler-1090 b,0.746,2.79,125,"Kepler-1090 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.69 Earths, it takes 198.7 days to complete one orbit of its star, and is 0.6364 AU from its star. Its discovery was announced in 2016.",2016,5426,8505920,0.746,2.79
2228,5446,4242692,Kepler-1531 b,0.545,1.45,702,"Kepler-1530 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.33 Earths, it takes 2.6 days to complete one orbit of its star, and is 0.0371 AU from its star. Its discovery was announced in 2016.",2016,5446,4242692,0.545,1.45
2229,5451,6105462,Kepler-1093 c,0.742,2.21,129,"Kepler-1093 c is a super Earth exoplanet that orbits an F-type star. Its mass is 4.5 Earths, it takes 89.7 days to complete one orbit of its star, and is 0.394 AU from its star. Its discovery was announced in 2016.",2016,5451,6105462,0.742,2.21
2230,5467,4164922,Kepler-1698 b,0.597,0.99,909,"Kepler-1696 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.29 Earths, it takes 65.9 days to complete one orbit of its star, and is 0.3244 AU from its star. Its discovery was announced in 2020.",2020,5467,4164922,0.597,0.99
2231,5470,10328393,Kepler-332 d,0.034,1.15,1381,"Kepler-332 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.71 Earths, it takes 7.6 days to complete one orbit of its star, and is 0.07 AU from its star. Its discovery was announced in 2014.",2014,5470,10328393,0.034,1.15
2232,5492,9353742,Kepler-1523 b,0.013,1.46,691,"Kepler-1521 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 6.8 Earths, it takes 47.1 days to complete one orbit of its star, and is 0.2317 AU from its star. Its discovery was announced in 2016.",2016,5492,9353742,0.013,1.46
2233,5500,9101496,Kepler-335 c,0.368,2.65,1388,"Kepler-334 d is a super Earth exoplanet that orbits a G-type star. Its mass is 2.57 Earths, it takes 25.1 days to complete one orbit of its star, and is 0.168 AU from its star. Its discovery was announced in 2014.",2014,5500,9101496,0.368,2.65
2234,5501,11450414,Kepler-347 c,0.983,3.61,1425,"Kepler-346 c is a Neptune-like exoplanet that orbits an F-type star. Its mass is 9.64 Earths, it takes 23.9 days to complete one orbit of its star, and is 0.168 AU from its star. Its discovery was announced in 2014.",2014,5501,11450414,0.983,3.61
2235,5507,12557548,Kepler-1520 b,1.226,22.95,688,"Kepler-151 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.59 Earths, it takes 15.2 days to complete one orbit of its star, and is 0.116 AU from its star. Its discovery was announced in 2014.",2016,5507,12557548,1.226,22.95
2236,5508,3657758,Kepler-1065 c,0.003,1.29,87,"Kepler-1065 c is a super Earth exoplanet that orbits a G-type star. Its mass is 3.19 Earths, it takes 2.4 days to complete one orbit of its star, and is 0.0344 AU from its star. Its discovery was announced in 2016.",2016,5508,3657758,0.003,1.29
2237,5517,9517393,Kepler-1085 b,0.244,6.11,116,"Kepler-1085 b is a gas giant exoplanet that orbits an F-type star. Its mass is 0.13 Jupiters, it takes 219.3 days to complete one orbit of its star, and is 0.7391 AU from its star. Its discovery was announced in 2016.",2016,5517,9517393,0.244,6.11
2238,5541,4472818,Kepler-1524 b,0.545,2.84,692,"Kepler-1522 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.64 Earths, it takes 1.8 days to complete one orbit of its star, and is 0.0288 AU from its star. Its discovery was announced in 2016.",2016,5541,4472818,0.545,2.84
